screen_time_hours,bmi_percentile,fitted_values,residuals
4.0,87.16138715,65.03319357122388,22.12819357877612
7.0,91.62141608,67.54533353737983,24.07608254262017
1.0,40.79455963,62.521053605067934,-21.726493975067932
8.0,22.66659312,68.38271352609847,-45.71612040609847
1.0,47.57875662,62.521053605067934,-14.942296985067934
8.0,93.57446282,68.38271352609847,25.191749293901523
1.0,59.47446449,62.521053605067934,-3.046589115067931
6.0,60.06952126,66.70795354866118,-6.638432288661178
5.0,26.20415662,65.87057355994253,-39.66641693994253
2.5,97.21755336,63.77712358814591,33.440429771854085
1.5,3.768482946,62.93974359942726,-59.17126065342726
3.0,82.23608164,64.19581358250524,18.040268057494757
6.0,95.36539337,66.70795354866118,28.657439821338826
6.0,92.91381168,66.70795354866118,26.205858131338815
5.5,89.56517468,66.28926355430185,23.275911125698144
5.0,51.28932037,65.87057355994253,-14.58125318994253
8.0,52.55947074,68.38271352609847,-15.823242786098469
1.5,40.8934694,62.93974359942726,-22.04627419942726
3.0,99.34120298,64.19581358250524,35.14538939749477
6.0,97.23548996,66.70795354866118,30.527536411338815
8.0,63.8076547,68.38271352609847,-4.57505882609847
6.0,63.80400179,66.70795354866118,-2.9039517586611794
7.0,41.79514038,67.54533353737983,-25.750193157379833
10.0,69.13113635,70.05747350353577,-0.9263371535357692
7.0,84.84665926,67.54533353737983,17.301325722620163
5.0,93.25956317,65.87057355994253,27.38898961005748
1.0,73.87758954,62.521053605067934,11.356535934932069
1.5,19.12650374,62.93974359942726,-43.813239859427256
4.0,89.82347469,65.03319357122388,24.79028111877612
10.0,97.6817734,70.05747350353577,27.624299896464223
2.0,66.84791246,63.358433593786586,3.4894788662134175
8.0,99.5327482,68.38271352609847,31.15003467390153
5.0,42.58443965,65.87057355994253,-23.286133909942528
0.5,87.79133475,62.102363610708615,25.68897113929139
1.0,62.05752496,62.521053605067934,-0.4635286450679317
3.0,23.56629787,64.19581358250524,-40.62951571250524
4.5,66.67372723,65.4518835655832,1.2218436644167951
5.0,54.17779991,65.87057355994253,-11.69277364994253
3.5,1.398242214,64.61450357686456,-63.216261362864564
0.5,49.07165942,62.102363610708615,-13.030704190708612
0.0,83.50451958,61.68367361634929,21.820845963650704
7.0,4.861742324,67.54533353737983,-62.683591213379835
1.0,5.750020485,62.521053605067934,-56.77103312006793
1.0,77.20364961,62.521053605067934,14.682596004932066
4.0,94.68291579,65.03319357122388,29.64972221877612
3.0,91.34293389,64.19581358250524,27.14712030749476
3.0,74.41879277,64.19581358250524,10.222979187494758
5.5,95.68925253,66.28926355430185,29.39998897569815
3.0,37.18895874,64.19581358250524,-27.00685484250524
7.0,93.13918876,67.54533353737983,25.593855222620164
0.5,38.60495566,62.102363610708615,-23.497407950708613
5.0,68.28334828,65.87057355994253,2.4127747200574703
3.5,34.21869952,64.61450357686456,-30.395804056864563
2.0,93.11718517,63.358433593786586,29.758751576213413
5.0,45.17144028,65.87057355994253,-20.69913327994253
7.0,5.901546091,67.54533353737983,-61.64378744637983
5.5,75.19253869,66.28926355430185,8.903275135698152
10.0,88.71558532,70.05747350353577,18.658111816464228
8.0,84.25452085,68.38271352609847,15.871807323901535
6.0,98.62953019,66.70795354866118,31.921576641338817
5.0,30.98255809,65.87057355994253,-34.88801546994253
4.0,95.12950717,65.03319357122388,30.09631359877612
5.5,96.96756116,66.28926355430185,30.67829760569815
